sentence,bleu_score,rate
But the French will hog them all.,100.00000000000004,0.9785378575325012
Gay? Oh! I can't even say it,89.483931681437,0.9242454767227173
"He come round at night, kicked my door in, dragged me out of bed and",48.96204302621177,0.9940179586410522
Of course he rolled his eyes!,61.29752413741059,0.9969684481620789
I'm the customer here!,40.93653765389909,0.9989500641822815
You're a bad date.,30.213753973567677,0.9963003396987915
"Our biggest export, practically, is garbage, but apart from garbage we export military equipment",94.28731438548752,0.977523148059845
Get your gun and pull the trigger.,100.00000000000004,0.7966882586479187
Who is this man?,24.659696394160658,0.9967988729476929
Just wanking!,0.0,0.9951069355010986
I'll talk to your boss.,67.31821382417488,0.9975872039794922
He planned it well He's a businessman.,51.0029457493824,0.9961521029472351
What did you do to him? Just kill him.,100.00000000000004,-0.8836100101470947
"How about a little ""my man ain't your baby's daddy""?",72.9836014355472,0.9550005197525024
A bad system run by blacks is the same as bad system ran by whites.,81.53551038173119,-0.9004890322685242
The thing would starve to death.,100.00000000000004,0.9665369391441345
Pumpkin is the best.,57.89300674674101,0.9964313507080078
Moron I. - Ballesteros M.A. - Valouskova,57.95782787848098,0.9962015748023987
Marie did not waste precious moments being naive.,75.06238537503395,0.993087112903595
Where's the keys for this case? Where's the...,79.78973106703806,0.9990216493606567
This is supposed to be a happy time.,66.90484408935988,0.9956111311912537
Quit breaking my mind.,42.72870063962342,0.9901313781738281
He wouldn't tell you anything.,38.49815007763549,0.9980708956718445
Child's is a knife in the throat,61.47881529512643,-0.6777732372283936
"You're kind of a bad person, aren't you?",52.53819788848316,0.979125440120697
Hmm? Poor Mom dying in front of us while he's across town screwing her,93.55069850316181,0.9774572849273682
I'm gonna win about $1 million out of all of this.,86.17038791239612,0.9976907968521118
Get your paws off me,54.88116360940266,0.9768879413604736
Did you help send them miners up the scaffold in Pennsylvania?,76.7733168433653,0.9904864430427551
"""If he goes a-traveling, he'll not come back with a horse",52.40124171055639,0.996594250202179
"Judge say, ""Mr. Petey Greene, we charging you with using your word",93.06048591020995,0.9939119815826416
I started the first fires in this city.,71.89393375176813,0.9990530610084534
"Cos you bring me here to meet some guy ""Nigel"" that ain't even",71.65313105737896,0.995010495185852
It's not your fault.,30.048438849849045,0.9955102205276489
"Well, it's about time!",51.15078115793242,0.9987888932228088
You're quite gay today. You sound different.,100.00000000000004,0.5822424292564392
"Davros, this will create enormous mental defects.",100.00000000000004,0.9673553705215454
The wine.,0.0,0.9988014698028564
"Try and make your way out of this one, Mark!",76.91605673134588,0.9972211122512817
The last person that got the better of me... I tracked her down... and tortured,62.677822909120174,0.9604288935661316
It's the same with Jari's hair and butt.,71.89393375176813,0.8336530327796936
I'm not afraid. I don't care who knows.,53.87551338654778,0.9979209303855896
"Jim thrust the shotgun at them and shouted, ""Drop them!""",65.3044386129496,0.9642761945724487
"There used to be chicken stands on the corner, and now there's taco stands on",68.97838757919898,0.9987653493881226
Throw me a sword!,81.87307530779823,0.9902560114860535
You are Bob Fosse.,40.93653765389909,0.9891806244850159
"Have you ever had sex, Israel?",70.71067811865478,-0.6707459688186646
I ain't your brother.,40.93653765389909,0.9910109043121338
You forgot!,0.0,0.9979077577590942
Holy crap.,0.0,-0.9472616314888
"The living, my friend.",51.15078115793242,0.9988744854927063
"And if I did, and I was going to kill Archie, you would never know",88.9009765402776,0.591796338558197
I guess I'll bring you in next week and have your head removed.,100.00000000000004,0.9832046627998352
you're so clever to see it.,75.14772930752862,0.9978523254394531
They're like animals,0.0,0.9952732920646667
"You don't talk to me, but you want me to thread your eyebrows?",84.15266720024049,0.9968475699424744
Oh my God. That's awful.,38.185022210613596,0.998357355594635
I'm not about to throw all that away... over some brown-nosing medi,56.6713706600882,0.9896095991134644
You're the saddest girl I've ever met.,100.00000000000004,0.9696467518806458
"You know what, you don't speak.",54.10822690539397,0.9981968998908997
Sorry shorteralls,0.0,0.9952107071876526
I will bite and scratch you like a wolverine,89.483931681437,0.9702431559562683
"Oh, God, they did things you can't imagine",67.03200460356396,0.9980894923210144
"Johnny, Utah!",35.35533905932737,0.9986419081687927
Okay You've had your show Now go.,65.48907866815301,0.9963001608848572
Seems dangerous,0.0,0.9951123595237732
You get over here and engage in intercourse with me! It's the fifteenth!,100.00000000000004,0.995573878288269
I knew this was a bad idea.,61.01950432112583,0.9985723495483398
Prop Joe is the guy who got the strip off Gay Street.,31.133502941648697,0.9495774507522583
Why did you let her?,56.98363775444274,0.9980791807174683
Dr. Bloom asked me to send a copy of The Psychiatrist and the Law to,20.96113871510979,0.9964693784713745
"Meanwhile, she's every guy in the neighborhood.",66.90484408935988,0.9978874325752258
Laughing at me,0.0,0.9977821707725525
"What's up man you don't look bad, aight?",27.007097700389536,0.9915586709976196
that's destruction of state property.,51.341711903259224,0.9990546107292175
"Listen, mate, Paul, I need to chill out, yeah?",60.51085860151172,0.9981618523597717
Bury me in a lonely place of dying,88.24969025845958,0.9806533455848694
He set you up to conquer the world. He didn't leave me.,87.1953102945297,0.9969532489776611
I don't like you,18.99589214128981,0.9927970767021179
The administrative is taking over my career.,67.5291821812656,0.9990988969802856
Did you injure him?,20.80119537801062,0.9904314875602722
You gotta be kidding me.,37.99178428257963,0.994655966758728
ACP was doomed,0.0,0.9979999661445618
"If you shoot one inside a car without protection, you can blow out an eard",87.42223609582064,-0.5783935189247131
Loaded cheats,0.0,-0.6670328378677368
"When I married your daddy, I was not suitable for that man.",30.01110955811001,0.9978048205375671
Cold pizza you might as well rub a tub of lard on your belly.,73.64816905995104,0.9595556259155273
We'll put that romantic idealism to bed once and for all.,76.7733168433653,0.9980719089508057
What took you so long?,56.98363775444274,0.9982699155807495
"It's very dangerous times, man.",41.11336169005198,0.9941151142120361
Please get in the truck before I change my mind.,56.69173599743462,0.9978430271148682
Is he made oforange rock like the rest of him?,73.69231628533761,0.9917022585868835
She was about to throw you and your career to the F.E.C.,59.21679048339992,0.976479709148407
What are you doing to people?,63.191456189157286,0.9976547956466675
Everyone's scared.,0.0,0.9982720613479614
"Oh, I blew it on a bad investment.",68.01211491388693,0.9987632036209106
That and a big poster.,51.15078115793242,0.9932020306587219
Your upstairs neighbor Sophie is allowing me to have sex with her,92.00444146293236,0.9263863563537598
That cold was really getting on my tits.,100.00000000000004,0.8113168478012085
You should give the cord blood to niki because she's weak,100.00000000000004,-0.7070476412773132
"You know, my head is pounding, I got to be up in, like,",70.47560708135028,0.9726391434669495
"They're so spaced out, they wouldn't even know it.",77.72460244048297,0.9973251819610596
I appreciate that when you were going to kill me you were simply following orders.,60.873213383922824,0.5601241588592529
Adams. - I do not care to be reminded That I am an old dotard,93.94130628134762,0.9909703731536865
You have taken my family! My home! I done lost everything!,87.1953102945297,0.9965919256210327
I don't believe it.,40.93653765389909,0.9987645149230957
"Yeah, angry girls are the worst.",50.000000000000014,-0.940329909324646
"I can help you. I want to help you, and not because I like you",27.413964557012754,0.9957881569862366
"Take your fingers off my set, before you give somebody pinkeye!",50.86978673571193,0.9925272464752197
"when you gonna get that new truck, Joe?",67.03200460356396,0.998498797416687
What is wrong with you?,56.98363775444274,0.9943745136260986
"She looked at Rhun: the Fool was weeping, tears streaking his distorted features",93.55069850316181,-0.5289073586463928
Pile those Persians high.,100.00000000000004,0.9538523554801941
If Hell will have you.,84.64817248906144,0.9588605761528015
Have you seen that?,44.82700320176826,0.9987848401069641
Bruce Lee would have been proud of that.,79.56371661921447,0.9986442923545837
I'll shoot your car in the garage here.,100.00000000000004,0.7900341153144836
There was a time when all I dreamt of was your throat beneath my hands.,100.00000000000004,0.951755166053772
Don't read that in front of me.,61.01950432112583,0.9985301494598389
What was hunter thinking?,47.39878501170795,0.9989603757858276
Are you here to drink or to mess?,75.06238537503395,0.9987181425094604
"My friend, do you have in your team someone.",80.70557274927978,0.9961953163146973
"They aught to give him a medal, not kill him.",76.4882582630276,-0.5779428482055664
"Okay, he's got a spy satellite in his bathroom.",64.07117598241614,0.9324088096618652
Lab rat Carter at your service,84.64817248906144,0.9985613226890564
Fitzhugh is dangling!,47.23665527410149,0.9738502502441406
"And if we get them both killed, what about their kids?",92.59610786423164,0.8763377070426941
I'll be quietly there.,42.72870063962342,0.9987730383872986
You want a spanking like Uncle Bill gave you last night?,100.00000000000004,0.9967021346092224
"And if I have to come back here for any more of this, you're gonna",41.83750692432527,0.9917033910751343
My brother and sisters made me a lawyer,23.87517132417733,0.9978373646736145
Remo told me where to find you. Before he blew town after all that de,72.47557929987696,0.99791020154953
You ain't bad.,35.35533905932737,0.99639892578125
"No, you don't... you dont have to make it up just for me.",68.99302125555486,0.9915124773979187
Mind your language? To hell!,100.00000000000004,0.9851437211036682
How much more of this is there?,61.01950432112583,0.9987199306488037
We're not going to kill anybody!,51.54486831107658,0.7793774604797363
They had to shoot it.,39.01126486653949,0.8631304502487183
"I would have captured him myself, but he ran.",69.63547789070398,0.9959025979042053
You do not call her that.,60.80253214198355,0.9976509213447571
"I'd give you the finger, but I'm running out of ones to spare.",100.00000000000004,0.9955626726150513
"From now on, I want you to do one push-up a day... every",74.92587131922659,0.9973022937774658
Michela!,0.0,0.9984036087989807
"The reputation was, ""Don't mess around with Laird.""",57.23320664346175,0.9986361861228943
I had a bad dream,15.719010513286515,0.9974581599235535
That ain't no joke.,57.89300674674101,0.9959145188331604
If Richie was here you wouldn't talk that stuff.,78.25422900366438,0.9977097511291504
"he looks out the window and makes eye contact with this beat cop on the sidewalk,",49.70977139206686,0.9789174795150757
"Well, I hope you are as ready as you think you are.",80.52253761904356,0.994767427444458
"The man from the moon, but you've killed him already.",100.00000000000004,0.9157102108001709
Where did I put me locket?,18.693159143202898,0.9953787326812744
teach you a lesson.,24.736929544091932,0.9984742999076843
"Oh, you're joking.",40.93653765389909,0.9965474009513855
"Go ahead, change the subject, Cary.",50.54229726989799,0.998981773853302
Get off me,0.0,0.9854391813278198
I've paid the deposit.,54.88116360940266,0.9989997744560242
They must think me this bad.,36.337289265247364,0.9965752959251404
"Today it's two, tomorrow it's three, and then the next thing you know",28.176928909495846,0.9981414079666138
Do me a favor. Get rid of him!,100.00000000000004,0.9800961017608643
Thanks for the clean balls!,100.00000000000004,-0.6714491248130798
Not only did you not save this dude's life... you done made best friends with,75.74651283969668,0.9826328754425049
What if I took the job?,61.29752413741059,0.9986675977706909
That doesn't count,0.0,0.999052107334137
Murdering the head of Reseune is one of them.,100.00000000000004,-0.5201066136360168
Another graduate of the House School of Being a Dick.,100.00000000000004,0.8410738110542297
Then I guess we're both crazy.,100.00000000000004,0.839618444442749
She's cheating on you with a circus freak!,100.00000000000004,0.517204761505127
Oh! Lord!,59.460355750136046,0.9988283514976501
My God we die.,40.93653765389909,0.9950247406959534
Go back to your room Peter.,17.359100558362854,0.9979104399681091
You infant!,0.0,0.9951615929603577
What are you looking at?,48.23560797692261,0.9987549781799316
"Yeah, I went to the bathroom.",52.5917799629412,0.9987444877624512
"comes to dunkers, you solve probably six, seven out of 10.",86.6877899750182,0.9959325194358826
You'll get your answer tomorrow when the next one gets his mail.,58.73934418709088,0.9969384670257568
How you can say that that thing is not?,59.54165059120785,0.998455286026001
"Is it bad, Frank?",37.99178428257963,0.9988284707069397
Who would think I stole a yellow car?,47.79995354275012,0.9845415353775024
"Because it wasn't me, and I'm your best pal.",77.72460244048297,0.9967401623725891
Look happy to see me again.,54.77927682341229,0.9987851977348328
"Where are the beginners of this fray? ""Oh, I am Fortune's man.""",69.26989774939868,0.9970205426216125
Who do you think you are?,63.191456189157286,0.9974049925804138
"the shelf fell and i... aw, damn it.",55.95607306983191,-0.9410038590431213
No he only got drinks to go to Big Day Out.,54.48734682196881,0.9971895813941956
We both know what you really care about.,52.899344348276884,0.9986913800239563
Get brutal.,0.0,0.9960152506828308
You really want to see that bag?,77.88007830714052,0.9984476566314697
"Short of killing him, I'm open to ideas.",100.00000000000004,0.9230718016624451
"Well, then who is John?",24.875214880684553,0.9989538192749023
It's your Eponine!,35.1862973998119,0.992537796497345
"Let me talk, too.",46.08636396914616,0.9985867738723755
"Listen, I am tired of you calling me Meat.",61.91566827062977,0.997330904006958
He's a kid?,35.1862973998119,0.9967654943466187
What is going on?,47.39878501170795,0.9985228180885315
I challenge you!,30.18153515504547,0.998576283454895
Yeah.,0.0,0.998144268989563
I'm no doctor.,27.534765745159184,0.9983927607536316
"Get another job, but I will not put at risk.",64.74591278836637,0.9984142780303955
"No, it's me. The hypocritical patrol.",66.06328636027612,-0.7882161736488342
Your life is gone wrong.,24.598127518343304,0.9959986209869385
That's our only way out.,71.65313105737896,0.9987465143203735
Dad called us Tom and Pat and Mother called us Leo and Michel and our sisters called,74.51888170134808,0.9933284521102905
Natalie Pierce is a bully.,71.65313105737896,-0.9513779878616333
Doolittle's talkin' to the bomb. You're a bad shot!,100.00000000000004,0.7436637878417969
"Now I gotta call New Orleans, tell them what a cluster you got here.",64.52121005104219,0.9972176551818848
I'm Poindexter. Everybody calls me Fool.,100.00000000000004,-0.9462733268737793
Sheer pig-headedness,0.0,-0.6510102152824402
They're not gonna have a chance to start again because in order to bring Stefan back,36.78794411714425,0.9977061748504639
Executed criminals were hung in chains in marketplaces and left to rot until the bodies,71.65313105737896,0.798514187335968
A woman said vagina.,33.51600230178196,-0.5042400360107422
Spread that girl's legs.,30.213753973567677,0.9953096508979797
"First the old bat closes the factory, and now it's my plow.",82.9288386658654,0.9988019466400146
They were perverse and rebellious against God.,65.48907866815301,0.9969636797904968
"Oh, I forgot my ring.",61.29752413741059,0.9985759258270264
"But Christian leaders around the world saw you on TV, and they've been following me",67.06826194958363,0.9984607696533203
I broke my back in this dump because of you!,100.00000000000004,0.513020932674408
How many times I gotta tell you? No thinking.,77.72460244048297,0.998608410358429
People would kill to hit the long ball like you.,100.00000000000004,0.6144492030143738
You can't advance there unless you can shoot.,100.00000000000004,0.5732604265213013
"It's not your revolver, it belonged to Marfa Petrovna, whom you",68.07123983233856,0.9945778846740723
Open the door Dan!,18.393972058572114,0.9987868666648865
Exotic girls - Fire-eaters,100.00000000000004,0.9815486073493958
I guess I'll just have to keep slapping you then.,100.00000000000004,0.9968594312667847
"Shep, what are you doing?",24.0785655451027,0.9959881901741028
"If you don't,you don't and it's only the sons of that object",60.11267528909812,0.9966283440589905
"Lois, ""Our Lois"" as Bill always says, don't look so surprised",31.576054299481672,0.9983239769935608
He's one of the killers!,100.00000000000004,0.9771310091018677
Don't say such things to your father,34.33629176453737,0.9966453909873962
"It's a ferry ride away, mate.",67.5291821812656,0.9988933205604553
I know I messed up.,37.99178428257963,0.998431384563446
"Oh, that sucks, man.",100.00000000000004,-0.939963161945343
Bning you down to Bros. Bar-B-Q. 15837 South C,48.585747576909554,0.993350088596344
Does your god truly know how small your brain is?,67.74702029865007,0.982799768447876
She seems just as barbaric as the rest of them.,100.00000000000004,0.9572817087173462
"Oh, and don't forget the rubber nipples. Yes.",80.70557274927978,0.9882998466491699
Heard you cried.,23.50540321304655,0.9983742237091064
All you had to do was look her in the eye and lie.,59.88827231730112,0.993565022945404
That's a bad plan.,30.213753973567677,0.9988489151000977
Please try again.,47.23665527410149,0.9984018206596375
Probably that movie theater popcorn machine that Cece wants me to get for the bar.,72.63589009988112,0.9942649006843567
"Who's this, your new girl?",64.34588841607616,0.9967584013938904
"Your precious brother, Richie, was no saint",71.19674182275,0.9937553405761719
A bad man who killed people.,100.00000000000004,-0.9439638257026672
"Harry, trying to say ""Shh!"" and look comforting at the same time,",30.836516789658166,0.9972879886627197
And they all want to pay money for it.,78.25422900366438,0.9985877275466919
Does anybody speak English anymore?,39.01126486653949,0.9989336133003235
He's on a different level compared to your airhead girls.,100.00000000000004,0.8148460388183594
so much rain,0.0,0.9931700229644775
How many of these things did you pull?,66.90484408935988,0.9986646175384521
Those sex books!,100.00000000000004,0.9765586853027344
Cut it.,0.0,0.9977691173553467
But he was just some kid with a normal laptop.,54.70767187585459,0.9968193769454956
But an old like me doesn't change anymore.,66.90484408935988,0.9984776377677917
"Joe, Lucas stole $9,000 from you and you don't do anything wrong",35.3098794594346,0.9495381116867065
Don't be naive. It takes ten men to open this gate.,73.24967962619755,0.9982185959815979
Jaroslaw. Sir!,49.76093899250716,0.9983155727386475
Mark is very rich and has a cruel ex-wife.,70.71067811865478,0.736408531665802
Do it. Take my life.,100.00000000000004,0.9984690546989441
All this simple life stuff.,53.7284965911771,0.9953279495239258
I didn't want to kill him just to make him stay.,73.48889200874659,0.8373216986656189
"Hey, do I ask what you do at work? No problem.",85.5526185871245,0.9985722303390503
